Week,Commodity,Trend,Text,RefinedTrend
weekly_02_2025_Eng.txt,rice,Unknown,Annex 01 - Colombo Markets: Retail Prices of Rice and Subsidiary Food Crops (Rs/kg) Week 02: 10 - 16 Jan 2025,Stable
weekly_02_2025_Eng.txt,vegetable,Unknown,Vegetable,Stable
weekly_02_2025_Eng.txt,potato,Unknown,Sweet Potato 220.00− 280.00 240.00− 320.00 280.00− 320.00 320.00 − 320.00 320.00− 340.00 280.00− 320.00 220.00− 240.00 200.00− 240.00200.00− 220.00,Stable
weekly_02_2025_Eng.txt,vegetable,Unknown,Leafy Vegetable,Stable
weekly_02_2025_Eng.txt,coconut,Unknown,Coconut,Stable
weekly_02_2025_Eng.txt,rice,Unknown,Annex 02 - Colombo Markets: Retail Prices of Vegetables (Rs/kg) and Coconut (Rs/nut),Stable
weekly_02_2025_Eng.txt,fruit,Unknown,Other Fruits,Stable
weekly_02_2025_Eng.txt,coconut,Unknown,King Coconut 200.00− 200.00 200.00− 230.00200.00− 200.00 200.00− 200.00180.00− 200.00180.00− 200.00180.00− 200.00 180.00− 200.00 180.00−200.00,Stable
weekly_02_2025_Eng.txt,rice,Unknown,Annex 03 - Colombo Markets: Retail Prices of Fruits (Rs/fruit),Stable
weekly_02_2025_Eng.txt,fish,Unknown,Sea Fish,Stable
weekly_02_2025_Eng.txt,egg,Unknown,30 Eggs (Rs/egg),Stable
weekly_02_2025_Eng.txt,fish,Unknown,Dried Fish,Stable
weekly_02_2025_Eng.txt,chicken,Unknown,Chicken (Broiler) 1150.00−1150.001160.00−1160.001150.00−1150.001150.00−1150.001260.00−1260.001290.00−1290.00 − 1200.00−1200.001200.00−1200.00,Stable
weekly_02_2025_Eng.txt,chicken,Unknown,Chicken (Curry) 1150.00−1150.001160.00−1160.001250.00−1250.001150.00−1250.001250.00−1250.001160.00−1160.00 − 1200.00−1200.001200.00−1200.00,Stable
weekly_02_2025_Eng.txt,rice,Unknown,Annex 04 - Colombo Markets: Retail Prices of Sea Fish and Dried Fish (Rs/kg),Stable
weekly_02_2025_Eng.txt,rice,Unknown,Rice - (white Kekulu - normal ) 361 9.88 1.52 - 0.03 0.09 10.67 - 6.94 26.29 1.22 1.5,Stable
weekly_02_2025_Eng.txt,rice,Unknown,Rice - (white Kekulu Samba) 355 8.81 1.53 - 0.03 0.09 8.11 - 9.82 30.48 0.92 1.7,Stable
weekly_02_2025_Eng.txt,rice,Unknown,Rice - ( Red Kekulu - normal ) 366 8.64 2.12 - 0.05 0.1 8.39 - 4.73 31.7 0.88 1.84,Stable
weekly_02_2025_Eng.txt,rice,Unknown,Rice -Samba 369 6.86 2.45 - 0.05 0.13 12.79 - 8.71 37.26 1.18 1.49,Stable
weekly_02_2025_Eng.txt,rice,Unknown,Rice - Nadu White 366 7.76 1.48 - 0.03 0.12 9.35 - 4.57 20.1 0.64 1.61,Stable
weekly_02_2025_Eng.txt,onion,Unknown,Onion,Stable
weekly_02_2025_Eng.txt,onion,Unknown,Big onions 48 1.67 0.24 0.16 0.01 0.1 32.99 7.58 14.82 16.94 0.45 0.25,Stable
weekly_02_2025_Eng.txt,onion,Unknown,Red onions 55 2.13 0.15 0.18 0.02 0.13 30.15 14.26 20.37 19.32 0.31 0.28,Stable
weekly_02_2025_Eng.txt,potato,Unknown,Potatoes 71 1.67 0.25 0.01 0.09 14.31 20.5 9.83 23.84 0.46 0.29,Stable
weekly_02_2025_Eng.txt,dhal,Unknown,Red Dhal 319 23.09 0.77 1.06 1.6 0.22 55 NA 41.27 66.63 7.45 3.34,Stable
weekly_02_2025_Eng.txt,vegetable,Unknown,Vegetables,Stable
weekly_02_2025_Eng.txt,rice,Unknown,Rice,Stable
weekly_02_2025_Eng.txt,egg,Unknown,Brinjal (Chinese eggplant) 24 1.28 0.33 16.83 0.12 0.11 32.94 3.37 14.4 21.18 0.28 0.16,Stable
weekly_02_2025_Eng.txt,egg,Unknown,Thalana batu (Thai eggplant) 21 1.45 0.26 18.33 0.11 0.09 31.18 2.71 17.24 37.22 0.37 0.24,Stable
weekly_02_2025_Eng.txt,coconut,Unknown,Coconuts nuts 390 3.67 39.92 - 0.05 0.11 14.86 -,Stable
weekly_02_2025_Eng.txt,potato,Unknown,Sweet potato 108 1.27 0.33 NA 0.04 0.09 14.44 22.2 28.93 21.05 0.51 0.14,Stable
weekly_02_2025_Eng.txt,vegetable,Unknown,Leafy Vegetables,Stable
weekly_02_2025_Eng.txt,onion,Unknown,Onion leaves 27 2.01 0.26 NA 0.04 0.18 56.8 23.38 35.21 74.95 3.15 0.77,Stable
weekly_02_2025_Eng.txt,fruit,Unknown,Jackfruit pods 25 2.14 0.34 NA 0.03 0.04 30.7 24.77 37.32 26.08 0.3 0.17,Stable
weekly_02_2025_Eng.txt,fruit,Unknown,Jackfruit seeds 77 5.66 0.44 NA 0.02 0.08 58.91 15.24 40.87 50.14 0.52 0.42,Stable
weekly_02_2025_Eng.txt,chicken,Unknown,Chicken 176 23.14 9.24 6.88 0.07 0.49 10.09 - 15.06 20.18 0.75 0.64,Stable
weekly_02_2025_Eng.txt,fish,Unknown,Fish,Stable
weekly_02_2025_Eng.txt,fish,Unknown,Cuttle fish 76 16.82 0.93 1.93 0.02 0.04 6.22 8.73 35.46 0.62 1.3,Stable
weekly_02_2025_Eng.txt,fish,Unknown,Dried Fish,Stable
weekly_02_2025_Eng.txt,egg,Unknown,Eggs,Stable
weekly_02_2025_Eng.txt,egg,Unknown,Hen eggs (Country) 170 13.14 13 208 0.08 0.18 54.6 50.14 11.04 1.64 1.12,Stable
weekly_02_2025_Eng.txt,egg,Unknown,Hen eggs (Table) 135 13.55 9.03 200 0.19 0.19 49.46 63.3 12 2.39 1.73,Stable
weekly_02_2025_Eng.txt,egg,Unknown,Quail eggs 153 12.39 11.46 153 0.11 0.17 54.86 60.67 11.21 2.55 1.51,Stable
weekly_02_2025_Eng.txt,fruit,Unknown,Fruits,Stable
weekly_02_2025_Eng.txt,rice,Unknown,Price Collecting Areas,Stable
weekly_05_2025_Eng.txt,vegetable,Unknown,Vegetables,Stable
weekly_05_2025_Eng.txt,coconut,Unknown,Coconut,Stable
weekly_05_2025_Eng.txt,egg,Unknown,Eggs,Stable
weekly_05_2025_Eng.txt,rice,Unknown,Paddy/Rice,Stable
weekly_05_2025_Eng.txt,rice,Increase,Prices of both large and small nuts have increased.,Increase
weekly_05_2025_Eng.txt,rice,Unknown,"Further, prices ranged Rs.210.00-250.00 for large nuts",Stable
weekly_05_2025_Eng.txt,rice,Increase,Prices of both brown and white eggs have increased by,Increase
weekly_05_2025_Eng.txt,rice,Unknown,around Rs.2.00/egg.  Prices ranged Rs.28.00-35.00 for,Stable
weekly_05_2025_Eng.txt,egg,Unknown,white eggs and Rs.29.00-37.00 for brown eggs.,Stable
weekly_05_2025_Eng.txt,rice,Unknown,Prices of both imported red onion and imported big,Stable
weekly_05_2025_Eng.txt,rice,Decrease,"onion have decreased. As well, prices of both Nuwara",Decrease
weekly_05_2025_Eng.txt,rice,Decrease,Eliya and imported potatoes have decreased. Prices of,Decrease
weekly_05_2025_Eng.txt,rice,Increase,green gram and cowpea have increased while the price,Increase
weekly_05_2025_Eng.txt,dhal,Decrease,of red dhal has decreased.,Decrease
weekly_05_2025_Eng.txt,rice,Unknown,Price of most of the up country and low country,Increase
weekly_05_2025_Eng.txt,rice,Increase,vegetable have increased. The highest price increase was,Increase
weekly_05_2025_Eng.txt,vegetable,Unknown,reported for carrot among the up-country vegetables.,Increase
weekly_05_2025_Eng.txt,rice,Decrease,Retail prices of all the rice varieties have decreased due,Decrease
weekly_05_2025_Eng.txt,rice,Unknown,to arrival of 2024/25 Maha rice stocks. The highest price,Stable
weekly_05_2025_Eng.txt,rice,Decrease,decrease was noted for local raw red rice and prices,Decrease
weekly_05_2025_Eng.txt,rice,Unknown,Average farmgate prices of all the paddy varieties in,Stable
weekly_05_2025_Eng.txt,rice,Decrease,The highest price decreased noted for long grain paddy,Decrease
weekly_05_2025_Eng.txt,rice,Unknown,Rice,Stable
weekly_05_2025_Eng.txt,rice,Unknown,"Price of nadu grade I, nadu grade II and raw",Stable
weekly_05_2025_Eng.txt,rice,Unknown,availability of sufficient stocks and price,Stable
weekly_05_2025_Eng.txt,rice,Unknown,respectively. Raw-red rice verities were,Stable
weekly_05_2025_Eng.txt,rice,Unknown,available at the market and price ranged,Stable
weekly_05_2025_Eng.txt,rice,Unknown,Imported rice verities were also available at,Stable
weekly_05_2025_Eng.txt,rice,Unknown,prices:,Stable
weekly_05_2025_Eng.txt,rice,Unknown,"Compared to same period of last year, price",Stable
weekly_05_2025_Eng.txt,rice,Increase,"of most of the rice verities have increased,",Increase
weekly_05_2025_Eng.txt,rice,Unknown,with the highest price of 32% for raw red.,Stable
weekly_05_2025_Eng.txt,rice,Decrease,The price of keeri samba has decreased by,Decrease
weekly_05_2025_Eng.txt,rice,Unknown,Due to availability of 2024/25 Maha season rice,Stable
weekly_05_2025_Eng.txt,rice,Unknown,"stock, the retail prices of all types of rice",Stable
weekly_05_2025_Eng.txt,rice,Decrease,notable price decrease of Rs.37.00/kg was,Stable
weekly_05_2025_Eng.txt,rice,Unknown,observed for local raw red and price ranged,Stable
weekly_05_2025_Eng.txt,rice,Unknown,Rs.250.00-320.00/kg. Prices of local raw white,Stable
weekly_05_2025_Eng.txt,rice,Unknown,and Rs 13.00 /kg respectively. Prices of tother,Stable
weekly_05_2025_Eng.txt,rice,Decrease,rice varieties have decreased slightly.,Decrease
weekly_05_2025_Eng.txt,rice,Increase,highest price increase of 38% was recorded for,Increase
weekly_05_2025_Eng.txt,rice,Decrease,raw red and the highest price decrease of 29%,Decrease
weekly_05_2025_Eng.txt,rice,Unknown,The average farmgate prices of major,Stable
weekly_05_2025_Eng.txt,rice,Decrease,price decrease was reported for long grain,Decrease
weekly_05_2025_Eng.txt,rice,Decrease,red paddy and prices have decreased by,Decrease
weekly_05_2025_Eng.txt,rice,Unknown,Hambantota. Prices ranged Rs.110.00 -,Stable
weekly_05_2025_Eng.txt,rice,Unknown,150.00/kg for long grain red.  Price,Stable
weekly_05_2025_Eng.txt,rice,Unknown,slightly by Rs.1.00-3.00/kg and prices,Stable
weekly_05_2025_Eng.txt,rice,Unknown,"137.00/kg for dried paddy). Further, price",Stable
weekly_05_2025_Eng.txt,rice,Unknown,for keeri samba paddy and prices ranged,Stable
weekly_05_2025_Eng.txt,rice,Unknown,dried paddy). Prices of long grain white,Stable
weekly_05_2025_Eng.txt,rice,Unknown,and reported price range d Rs.105.00-,Stable
weekly_05_2025_Eng.txt,rice,Unknown,Prices of all the major paddy varieties,Stable
weekly_05_2025_Eng.txt,rice,Unknown,paddy (26%-35%) while price of keeri,Stable
weekly_05_2025_Eng.txt,rice,Unknown,The price of imported dried chilies has,Stable
weekly_05_2025_Eng.txt,rice,Unknown,sufficient stocks and price ranged,Stable
weekly_05_2025_Eng.txt,rice,Unknown,current whole sale price of imported dried,Stable
weekly_05_2025_Eng.txt,rice,Decrease,"In line with decreased wholesale prices, the",Decrease
weekly_05_2025_Eng.txt,rice,Unknown,retail price of imported dried chili es has,Stable
weekly_05_2025_Eng.txt,rice,Unknown,current retail price of imported dried chilies has,Stable
weekly_05_2025_Eng.txt,onion,Unknown,Onion,Stable
weekly_05_2025_Eng.txt,onion,Unknown,Local red onion stocks were not available,Stable
weekly_05_2025_Eng.txt,rice,Unknown,at the market. Prices of imported red onion,Stable
weekly_05_2025_Eng.txt,onion,Decrease,and big onion have decreased by 29% and,Decrease
weekly_05_2025_Eng.txt,rice,Unknown,stocks and price ranged Rs.290.00 -,Stable
weekly_05_2025_Eng.txt,rice,Unknown,current whole sale price of imported red,Stable
weekly_05_2025_Eng.txt,onion,Increase,onion has increased by 34% while,Increase
weekly_05_2025_Eng.txt,onion,Decrease,imported big onion has decreased by 55%,Decrease
weekly_05_2025_Eng.txt,rice,Unknown,Price of imported red onion and imported big,Stable
weekly_05_2025_Eng.txt,onion,Decrease,onion have decreased by Rs.35.00/kg and,Decrease
weekly_05_2025_Eng.txt,rice,Unknown,current retail price of imported red onion has,Stable
weekly_05_2025_Eng.txt,onion,Increase,increased by 35% and imported big onion has,Increase
weekly_05_2025_Eng.txt,potato,Unknown,Potato,Stable
weekly_05_2025_Eng.txt,rice,Decrease,Price of Nuwara Eliya potato has decreased by,Decrease
weekly_05_2025_Eng.txt,rice,Unknown,and price ranged Rs.310.00 -330.00/kg.,Stable
weekly_05_2025_Eng.txt,rice,Decrease,Price of imported potato has also decreased,Decrease
weekly_05_2025_Eng.txt,rice,Unknown,by 2% and price ranged Rs.1 40.00-,Stable
weekly_05_2025_Eng.txt,rice,Unknown,current wholesale price of Nuwara Eliya,Stable
weekly_05_2025_Eng.txt,potato,Increase,potato has increased by 1% while imported,Increase
weekly_05_2025_Eng.txt,potato,Decrease,potato has decreased by 4%.,Decrease
weekly_05_2025_Eng.txt,rice,Unknown,Prices of both Nuwara Eliya and imported,Stable
weekly_05_2025_Eng.txt,potato,Decrease,potatoes have decreased by Rs.35.00/kg and,Decrease
weekly_05_2025_Eng.txt,rice,Unknown,prices of imported and Nuwara Eliya of potatoes,Stable
weekly_05_2025_Eng.txt,rice,Unknown,Prices of white cowpea and red cowpea,Stable
weekly_05_2025_Eng.txt,rice,Unknown,price ranged Rs.550.00-700.00/kg and,Stable
weekly_05_2025_Eng.txt,rice,Unknown,Rs.550.00-650.00/kg respectively. Price of,Stable
weekly_05_2025_Eng.txt,dhal,Unknown,green gram and   red dhal have not changed,Stable
weekly_05_2025_Eng.txt,rice,Unknown,significantly and prices ranged Rs.550.00-,Stable
weekly_05_2025_Eng.txt,dhal,Unknown,275.00/kg for red dhal.,Stable
weekly_05_2025_Eng.txt,rice,Unknown,current whole sale prices of all pulses,Stable
weekly_05_2025_Eng.txt,rice,Decrease,price decrease noted for white cowpea.,Decrease
weekly_05_2025_Eng.txt,rice,Unknown,Prices of all types of pulses except for red dhal,Stable
weekly_05_2025_Eng.txt,rice,Increase,have increased. The highest price increase of,Increase
weekly_05_2025_Eng.txt,rice,Unknown,Rs.31.00/kg was recorded for red cowpea. Price,Stable
weekly_05_2025_Eng.txt,dhal,Decrease,of red dhal has decreased by around Rs.1.00/kg.,Decrease
weekly_05_2025_Eng.txt,rice,Unknown,current retail prices of all types of pulses have,Stable
weekly_05_2025_Eng.txt,rice,Decrease,decreased with the highest price decrease of,Decrease
weekly_05_2025_Eng.txt,vegetable,Unknown,Vegetable,Stable
weekly_05_2025_Eng.txt,rice,Unknown,Prices of most of the vegetables have,Stable
weekly_05_2025_Eng.txt,vegetable,Unknown,"Considering up country vegetables,",Increase
weekly_05_2025_Eng.txt,rice,Unknown,prices of all other vegetables except,Stable
weekly_05_2025_Eng.txt,rice,Increase,highest price increase was reported for,Increase
weekly_05_2025_Eng.txt,rice,Unknown,"63%. Prices of leeks, raddish, beetroot and",Stable
weekly_05_2025_Eng.txt,rice,Unknown,"21%. Further, price of tomato has",Stable
weekly_05_2025_Eng.txt,rice,Unknown,sufficient stocks from Kandy and price of,Stable
weekly_05_2025_Eng.txt,vegetable,Unknown,"Considering low-country vegetables,",Stable
weekly_05_2025_Eng.txt,rice,Unknown,prices of all vegetable varieties have,Stable
weekly_05_2025_Eng.txt,rice,Increase,increased with the highest price increase,Increase
weekly_05_2025_Eng.txt,rice,Unknown,"noted for luffa (32%). In addition, price of",Stable
weekly_05_2025_Eng.txt,rice,Decrease,the price of lime has decreased by13%.,Decrease
weekly_05_2025_Eng.txt,rice,Decrease,"vegetable prices have decreased, with",Decrease
weekly_05_2025_Eng.txt,rice,Unknown,Retail prices of most of the vegetable,Stable
weekly_05_2025_Eng.txt,rice,Unknown,"wholesale prices. In up-country vegetables,",Increase
weekly_05_2025_Eng.txt,rice,Increase,the highest price increase was reported for,Increase
weekly_05_2025_Eng.txt,vegetable,Unknown,Considering the low-country vegetable,Stable
weekly_05_2025_Eng.txt,rice,Unknown,varieties bitter gourd and brinjal prices,Stable
weekly_05_2025_Eng.txt,rice,Increase,showed a significant price increased,Increase
weekly_05_2025_Eng.txt,rice,Unknown,by around Rs.90.00/kg. Prices of,Stable
weekly_05_2025_Eng.txt,rice,Unknown,Rs.212.00/kg. Prices of lime and green,Stable
weekly_05_2025_Eng.txt,rice,Unknown,prices of most of the vegetable varieties,Stable
weekly_05_2025_Eng.txt,rice,Decrease,have decreased with a notable price,Decrease
weekly_05_2025_Eng.txt,coconut,Unknown,Coconut,Stable
weekly_05_2025_Eng.txt,rice,Unknown,Prices of both large and small nuts have,Stable
weekly_05_2025_Eng.txt,rice,Increase,increased by 2%. Price range d,Increase
weekly_05_2025_Eng.txt,rice,Unknown,current wholesale prices of large and small,Stable
weekly_05_2025_Eng.txt,rice,Unknown,Prices of both large and small nuts have,Stable
weekly_05_2025_Eng.txt,rice,Unknown,Rs.12.00/nut respectively. Prices ranged,Stable
weekly_05_2025_Eng.txt,rice,Unknown,prices of large nuts (88%) and small nuts,Stable
weekly_05_2025_Eng.txt,fruit,Unknown,Fruits,Stable
weekly_05_2025_Eng.txt,rice,Unknown,Prices of most of the fruit varieties have,Stable
weekly_05_2025_Eng.txt,rice,Increase,The highest price increase of 33% was,Increase
weekly_05_2025_Eng.txt,rice,Increase,"varieties, the highest price increase was",Increase
weekly_05_2025_Eng.txt,rice,Decrease,price of slime apple has decreased by 21%,Decrease
weekly_05_2025_Eng.txt,rice,Unknown,Prices of all the sizes of pineapple have,Stable
weekly_05_2025_Eng.txt,rice,Decrease,decreased by 9% to 13%. Prices of avocado,Decrease
weekly_05_2025_Eng.txt,rice,Decrease,prices have decreased by 11% due to the,Decrease
weekly_05_2025_Eng.txt,rice,Decrease,prices of most of fruits have decreased.,Decrease
weekly_05_2025_Eng.txt,rice,Unknown,Prices of most of the fruit varieties have,Stable
weekly_05_2025_Eng.txt,rice,Increase,"bananas, the highest price increase noted",Increase
weekly_05_2025_Eng.txt,rice,Unknown,prices of ambul banana and seeni banana,Stable
weekly_05_2025_Eng.txt,rice,Increase,Price of papaw has increased by,Increase
weekly_05_2025_Eng.txt,rice,Unknown,Rs.20.00/kg due to limited supply. Price,Increase
weekly_05_2025_Eng.txt,fruit,Unknown,by Rs.13.00/kg fruits due to limited stocks.,Stable
weekly_05_2025_Eng.txt,rice,Unknown,"However, prices of avocado and grapes",Stable
weekly_05_2025_Eng.txt,fruit,Decrease,have decreased by Rs.79.00/fruit and,Decrease
weekly_05_2025_Eng.txt,rice,Unknown,"Rs.72.00/kg respectively. As well, prices",Stable
weekly_05_2025_Eng.txt,fruit,Unknown,the range of Rs.8.00-17.00/fruit.,Stable
weekly_05_2025_Eng.txt,rice,Unknown,retail price for most of the fruit varieties,Stable
weekly_05_2025_Eng.txt,rice,Decrease,have decreased and the highest p rice,Decrease
weekly_05_2025_Eng.txt,fruit,Decrease,decrease was recorded for passionfruit as,Decrease
weekly_05_2025_Eng.txt,fish,Unknown,Fresh Fish,Stable
weekly_05_2025_Eng.txt,rice,Unknown,Wholesale prices of all the fresh fish types,Stable
weekly_05_2025_Eng.txt,rice,Decrease,The highest price decrease of 33% was,Decrease
weekly_05_2025_Eng.txt,rice,Decrease,"The prices decrease of 21%, 18% and 16%",Decrease
weekly_05_2025_Eng.txt,rice,Unknown,Prices of other fresh fish verities have,Stable
weekly_05_2025_Eng.txt,rice,Unknown,current wholesale prices of most of the,Stable
weekly_05_2025_Eng.txt,fish,Increase,fresh fish types have increased with the,Increase
weekly_05_2025_Eng.txt,rice,Increase,highest price increase of 95% was noted for,Increase
weekly_05_2025_Eng.txt,rice,Decrease,Prices of all fish varieties have decreased,Decrease
weekly_05_2025_Eng.txt,rice,Decrease,and the highest price decrease was,Decrease
weekly_05_2025_Eng.txt,rice,Decrease,second highest price decrease was recorded,Decrease
weekly_05_2025_Eng.txt,rice,Unknown,for kelawalla by Rs.209.00/kg. Price,Stable
weekly_05_2025_Eng.txt,rice,Decrease,respectively. Price decrease of other fish,Decrease
weekly_05_2025_Eng.txt,rice,Decrease,the highest price decrease was recorded for,Decrease
weekly_05_2025_Eng.txt,rice,Unknown,balaya by 24% while the highest price,Stable
weekly_05_2025_Eng.txt,fish,Unknown,Dried Fish,Stable
weekly_05_2025_Eng.txt,rice,Unknown,Prices of most of the dried fish types have,Stable
weekly_05_2025_Eng.txt,fish,Increase,decreased due to increase of local dried fish,Increase
weekly_05_2025_Eng.txt,rice,Decrease,supply. A price decrease of 7% was noted,Increase
weekly_05_2025_Eng.txt,rice,Increase,"However, a price increase of 7% was noted",Increase
weekly_05_2025_Eng.txt,rice,Unknown,Negombo and Beruwala areas. Prices of,Stable
weekly_05_2025_Eng.txt,fish,Unknown,other dried fish verities have not changed,Stable
