Week,Commodity,Trend,Text
weekly_10_2025_Eng.txt,rice,Decrease,Price of Nuwara Eliya potato has decreased by
weekly_10_2025_Eng.txt,rice,Unknown,Rs.7.00/kg and the price of imported potato has
weekly_10_2025_Eng.txt,rice,Unknown,current retail prices of both local and imported
weekly_10_2025_Eng.txt,potato,Increase,potatoes have increased by 7% and 14%
weekly_10_2025_Eng.txt,rice,Increase,Price of Green gram has increased by 9%
weekly_10_2025_Eng.txt,rice,Unknown,from Australia and price ranged
weekly_10_2025_Eng.txt,rice,Unknown,Rs.600.00-720.00/kg. price of white
weekly_10_2025_Eng.txt,rice,Increase,cowpea has increased by 2% and price
weekly_10_2025_Eng.txt,rice,Unknown,ranged Rs.650.00 -700.00/kg. Price of red
weekly_10_2025_Eng.txt,rice,Unknown,"availability of low-quality stocks, and price"
weekly_10_2025_Eng.txt,rice,Unknown,ranged Rs.420.00 -600.00/kg. Price of r ed
weekly_10_2025_Eng.txt,dhal,Unknown,dhal has not changed significantly and
weekly_10_2025_Eng.txt,rice,Unknown,average price was Rs.260.00/kg.
weekly_10_2025_Eng.txt,rice,Unknown,current wholesale prices of all pulses
weekly_10_2025_Eng.txt,rice,Decrease,price decreased of 41% recorded for green
weekly_10_2025_Eng.txt,rice,Unknown,Prices of all types of pulses except for red dhal
weekly_10_2025_Eng.txt,rice,Increase,"have increased. Among those, the highest price"
weekly_10_2025_Eng.txt,rice,Unknown,cowpea. The retail price of red dhal has
weekly_10_2025_Eng.txt,rice,Unknown,current retail prices of all types of pulses have
weekly_10_2025_Eng.txt,vegetable,Unknown,Vegetable
weekly_10_2025_Eng.txt,rice,Unknown,Prices of most of the vegetables have
weekly_10_2025_Eng.txt,rice,Unknown,Prices of m ost of the upcountry vegetable
weekly_10_2025_Eng.txt,rice,Increase,have increased. The highest price in crease
weekly_10_2025_Eng.txt,rice,Unknown,tail end of the harvesting season . Prices of
weekly_10_2025_Eng.txt,rice,Unknown,"and 27% respectively. However, price of"
weekly_10_2025_Eng.txt,rice,Unknown,"and 1 6% respectively. Further, price of"
weekly_10_2025_Eng.txt,rice,Increase,tomato has increased by 8% and  price of
weekly_10_2025_Eng.txt,vegetable,Unknown,"Considering low-country vegetables, most"
weekly_10_2025_Eng.txt,rice,Unknown,of the vegetable varieties experienced price
weekly_10_2025_Eng.txt,rice,Increase,"increase. Particularly, price of long beans"
weekly_10_2025_Eng.txt,rice,Increase,has increased by 91% . P rices of snake
weekly_10_2025_Eng.txt,rice,Decrease,"with decreased supply. However, prices of"
weekly_10_2025_Eng.txt,rice,Decrease,price of green chilies has decreased by 37%
weekly_10_2025_Eng.txt,rice,Increase,while price of lime has increased 15%.
weekly_10_2025_Eng.txt,rice,Increase,"vegetable prices have increased, with"
weekly_10_2025_Eng.txt,rice,Unknown,Retail prices of most of the vegetable
weekly_10_2025_Eng.txt,rice,Unknown,upward wholesale price trend. In u p-
weekly_10_2025_Eng.txt,rice,Unknown,"country vegetables, the highest price"
weekly_10_2025_Eng.txt,rice,Unknown,"Rs.12.00/kg. However, the beetroot price"
weekly_10_2025_Eng.txt,rice,Increase,Price of tomato has increased by
weekly_10_2025_Eng.txt,rice,Unknown,"vegetable varieties,  the highest price"
weekly_10_2025_Eng.txt,rice,Unknown,Rs.28.00/kg.  Price of c apsicum has
weekly_10_2025_Eng.txt,rice,Unknown,"Further, price of green chilies has"
weekly_10_2025_Eng.txt,rice,Unknown,prices of most of the varieties have
weekly_10_2025_Eng.txt,rice,Decrease,decreased with a highest price drop was
weekly_10_2025_Eng.txt,coconut,Unknown,Coconut
weekly_10_2025_Eng.txt,rice,Unknown,Prices of both large and small nuts have
weekly_10_2025_Eng.txt,rice,Unknown,respectively. Prices ranged R s.190.00-
weekly_10_2025_Eng.txt,rice,Unknown,the current wholesale prices of large and
weekly_10_2025_Eng.txt,rice,Unknown,Prices of both large and small nuts showed
weekly_10_2025_Eng.txt,rice,Unknown,a price drop of Rs.11.00/nut and
weekly_10_2025_Eng.txt,rice,Unknown,"Rs.10.00/nut, respectively. Price range d"
weekly_10_2025_Eng.txt,rice,Unknown,prices of large nuts (86%) and small nuts
weekly_10_2025_Eng.txt,fruit,Unknown,Fruits
weekly_10_2025_Eng.txt,rice,Unknown,Price of most of the fruit varieties have
weekly_10_2025_Eng.txt,rice,Unknown,Prices of villad and k arthakolomban have
weekly_10_2025_Eng.txt,rice,Decrease,due to its low quality. A price decrease of
weekly_10_2025_Eng.txt,fruit,Unknown,18% was reported for passion fruit and
weekly_10_2025_Eng.txt,rice,Unknown,15% for avocado.  Banana prices also
weekly_10_2025_Eng.txt,rice,Unknown,prices of most of the fruit varieties have
weekly_10_2025_Eng.txt,rice,Decrease,decreased with the highest price d ecrease
weekly_10_2025_Eng.txt,rice,Decrease,"In line with the decreased wholesale prices,"
weekly_10_2025_Eng.txt,rice,Unknown,retail prices of most of the fruit varieties
weekly_10_2025_Eng.txt,rice,Decrease,have decreased. The highest price
weekly_10_2025_Eng.txt,rice,Unknown,imported grapes. Prices of all sizes of
weekly_10_2025_Eng.txt,rice,Unknown,Rs.22.00-Rs. 34.00/kg. Price  of banana
weekly_10_2025_Eng.txt,rice,Unknown,"25.00/kg. F urther, price of passion fruit,"
weekly_10_2025_Eng.txt,fruit,Unknown,by Rs.30.00/fruit Rs.19.00/fruit and
weekly_10_2025_Eng.txt,rice,Unknown,"However, prices of karthakolomban mango"
weekly_10_2025_Eng.txt,fruit,Unknown,Rs.6.00/fruit and Rs.19.00/fruit
weekly_10_2025_Eng.txt,rice,Unknown,current prices of most of the fruits have
weekly_10_2025_Eng.txt,rice,Decrease,decreased and the highest price decrease of
weekly_10_2025_Eng.txt,fish,Unknown,Fresh Fish
weekly_10_2025_Eng.txt,rice,Unknown,Prices of most of the fresh fish types have
weekly_10_2025_Eng.txt,rice,Decrease,highest price decrease of 11% was noted
weekly_10_2025_Eng.txt,rice,Decrease,Northern areas. A price decrease of 8%
weekly_10_2025_Eng.txt,rice,Increase,"However, a price increase of 18% was"
weekly_10_2025_Eng.txt,rice,Unknown,"Galle, Mirissa and Beruwala area s. Prices"
weekly_10_2025_Eng.txt,fish,Unknown,of other fresh fish verities have not
weekly_10_2025_Eng.txt,rice,Unknown,the current wholesale prices of most of the
weekly_10_2025_Eng.txt,fish,Increase,fresh fish types have increased with the
weekly_10_2025_Eng.txt,rice,Increase,highest price increase of 40% was noted for
weekly_10_2025_Eng.txt,rice,Unknown,Prices of most of the fish varieties have
weekly_10_2025_Eng.txt,rice,Decrease,decreased and the highest price decrease
weekly_10_2025_Eng.txt,rice,Decrease,The second highest p rice decrease was
weekly_10_2025_Eng.txt,rice,Increase,"Meanwhile, the highest price increase was"
weekly_10_2025_Eng.txt,rice,Increase,Price increase of balaya and thalapath have
weekly_10_2025_Eng.txt,rice,Decrease,the highest price decrease was recorded for
weekly_10_2025_Eng.txt,rice,Increase,balaya by 22%. The highest price increase
weekly_10_2025_Eng.txt,fish,Unknown,Dried Fish
weekly_10_2025_Eng.txt,rice,Unknown,Prices of most of the dried fish types have
weekly_10_2025_Eng.txt,fish,Increase,increased due to decrease of local dried fish
weekly_10_2025_Eng.txt,rice,Increase,supply. The highest price increase of 10%
weekly_10_2025_Eng.txt,rice,Increase,A price increase of 9% was noted for
weekly_10_2025_Eng.txt,rice,Unknown,"Oman and Indonesia. However, a price"
weekly_10_2025_Eng.txt,rice,Unknown,and Putta lam areas. Prices o f other dried
weekly_10_2025_Eng.txt,fish,Unknown,fish verities have not changed
weekly_10_2025_Eng.txt,rice,Unknown,current wholesale prices of most of the
weekly_10_2025_Eng.txt,fish,Decrease,dried fish types have decreased and the
weekly_10_2025_Eng.txt,rice,Decrease,highest price decrease of 32% was noted
weekly_10_2025_Eng.txt,rice,Unknown,Prices of most of the dry fish varieties have
weekly_10_2025_Eng.txt,rice,Increase,increased and the highest price increase
weekly_10_2025_Eng.txt,rice,Increase,The second highest price increase was
weekly_10_2025_Eng.txt,rice,Decrease,"Meanwhile, prices of Price decrease of"
weekly_10_2025_Eng.txt,rice,Decrease,the highest price decrease was recorded for
weekly_10_2025_Eng.txt,rice,Unknown,local sprats by 27% while the highest price
weekly_10_2025_Eng.txt,egg,Unknown,Eggs
weekly_10_2025_Eng.txt,rice,Unknown,Prices of both brown and white eggs have
weekly_10_2025_Eng.txt,rice,Unknown,Prices ranged Rs. 30.00 -34.00/egg for
weekly_10_2025_Eng.txt,egg,Unknown,brown egg and Rs.28.00 -31.00/egg for
weekly_10_2025_Eng.txt,egg,Unknown,white egg.
weekly_10_2025_Eng.txt,rice,Unknown,prices of both brown and white eggs have
weekly_10_2025_Eng.txt,rice,Unknown,Prices of both brown and w hite eggs have
weekly_10_2025_Eng.txt,rice,Increase,increased by Rs.1.00/egg  and t he price
weekly_10_2025_Eng.txt,egg,Unknown,ranged Rs.29.00-Rs.34.00 for white egg
weekly_10_2025_Eng.txt,egg,Unknown,and Rs.31.00-Rs.35.00 for brown egg. The
weekly_10_2025_Eng.txt,rice,Unknown,average price of the white and brown egg
weekly_10_2025_Eng.txt,rice,Decrease,prices of both egg varieties have decreased
weekly_10_2025_Eng.txt,rice,Unknown,Prices of all the meat  varieties except
weekly_10_2025_Eng.txt,rice,Unknown,price in crease w as recorded for Pork by
weekly_10_2025_Eng.txt,rice,Unknown,Rs.67.00/kg. Price in crease of beef and
weekly_10_2025_Eng.txt,rice,Decrease,Price of m utton has decreased by
weekly_10_2025_Eng.txt,rice,Increase,the highest price increase was recorded for
weekly_10_2025_Eng.txt,rice,Unknown,beef by 15%  while t he highest p rice
weekly_10_2025_Eng.txt,chicken,Decrease,decrease was recorded for curry chicken by
weekly_10_2025_Eng.txt,rice,Unknown,to wholesale and retail prices of selected
weekly_10_2025_Eng.txt,rice,Unknown,"as prevailing prices, price ranges, averages,"
weekly_10_2025_Eng.txt,rice,Unknown,and a comparison of weekly prices. The
weekly_10_2025_Eng.txt,rice,Unknown,changes in prices reported are always with
weekly_10_2025_Eng.txt,rice,Unknown,price prevailed during the previous week
weekly_10_2025_Eng.txt,rice,Unknown,"price in formation is twice a week ( i.e.,"
weekly_10_2025_Eng.txt,rice,Unknown,"prices, it is thrice a week ( i.e., Friday,"
weekly_10_2025_Eng.txt,rice,Unknown,Rice VarietiesLOCATIONS
weekly_10_2025_Eng.txt,rice,Unknown,Table 01: Selected Markets:Wholesale Price of Rice (Rs/50kg bag)
weekly_10_2025_Eng.txt,rice,Unknown,Table 02: Selected Markets: Retail Price of Rice (Rs/kg)
weekly_10_2025_Eng.txt,rice,Unknown,LOCATIONS Rice Varieties
weekly_10_2025_Eng.txt,dhal,Unknown,Cowpea Red Dhal
weekly_10_2025_Eng.txt,rice,Unknown,Table 04: Selected Markets:Wholesale Price of Subsidiary Food (Rs/50kg)
weekly_10_2025_Eng.txt,onion,Unknown,Dried Chillies Red Onion Big Onion PotatoLOCATION Imported Imported Local Imported Welimada
weekly_10_2025_Eng.txt,rice,Unknown,Table 05: Selected Markets: Retail Price of Subsidiary Food Crops (Rs/kg)
weekly_10_2025_Eng.txt,onion,Unknown,Dried Chillies Red Onion Big Onion Potato Pulses
weekly_10_2025_Eng.txt,dhal,Unknown,Green Gram Cowpea Red Dhal
weekly_10_2025_Eng.txt,rice,Unknown,Table 06: Selected Markets: Wholesale Price of Vegetables(Rs/kg)
weekly_10_2025_Eng.txt,potato,Unknown,ManiocLong Beans Ash Plantain Green Chillies Lime Sweet Potatoe
weekly_10_2025_Eng.txt,rice,Unknown,"Colombo, Meegoda, Norochchole, Jaffna,Dambulla and Kandy - Gotukola Price Rs/Kg"
weekly_10_2025_Eng.txt,vegetable,Unknown,Leafy Vegetables (Rs/bundle)
weekly_10_2025_Eng.txt,coconut,Unknown,Coconut (Rs/nut)
weekly_10_2025_Eng.txt,rice,Unknown,Table 07: Selected Markets: Retail Price of Vegetables (Rs/kg)
weekly_10_2025_Eng.txt,potato,Unknown,Sweet Potato Large Small
weekly_10_2025_Eng.txt,vegetable,Unknown,Low Country Varieties Leafy Vegetable Coconut (Rs/nut)
weekly_10_2025_Eng.txt,rice,Unknown,Table 08: Selected Markets: Retail Price of Fruits (Rs/each & Rs/kg)
weekly_10_2025_Eng.txt,fruit,Unknown,Mango Other Fruits
weekly_10_2025_Eng.txt,coconut,Unknown,Passion Avocado Slime Apple Grapes (Rs/kg) King CoconutWood Apple Orange
weekly_10_2025_Eng.txt,fish,Unknown,Local Dried Fish Imported Dried Fish
weekly_10_2025_Eng.txt,fish,Unknown,Imported Dried Fish
weekly_10_2025_Eng.txt,fish,Unknown,Local Dried Fish
weekly_10_2025_Eng.txt,rice,Unknown,Table 10: Selected Markets: Wholesale Price of Dried Fish (Rs/50kg)
weekly_10_2025_Eng.txt,fish,Unknown,Sea Fish Eggs
weekly_10_2025_Eng.txt,rice,Unknown,Table 09: Selected Markets: Wholesale Price of Fresh Fish & Eggs (Rs/kg & Rs/egg)
weekly_10_2025_Eng.txt,fish,Unknown,Sea Fish
weekly_10_2025_Eng.txt,rice,Unknown,Table 11: Selected Markets: Retail Price of Fresh Fish & Eggs (Rs/kg & Rs/eggs)
weekly_10_2025_Eng.txt,fish,Unknown,Sea Fish Eggs
weekly_10_2025_Eng.txt,rice,Unknown,Table 12: Selected Markets: Retail Price of Dried Fish (Rs/kg)
weekly_10_2025_Eng.txt,fish,Unknown,Dried FishLOCATIONS Sprats-Imported Kattawa Thora Mora Balaya
weekly_10_2025_Eng.txt,rice,Unknown,Table 13: Selected Markets: Retail Price of Meat (Rs/kg)
weekly_10_2025_Eng.txt,chicken,Unknown,Meat Meat (Chicken) Meat
weekly_10_2025_Eng.txt,rice,Unknown,Rice Coconut
weekly_10_2025_Eng.txt,fruit,Unknown,Keeri Samba 260.00 − 275.00 267.50 265.00 320.00 0.94 -16.41 Fruits (Rs/fruit)
weekly_10_2025_Eng.txt,fruit,Unknown,Raw (Red) − Passion Fruit 60.00 − 110.00 87.78 107.50 89.50 -18.35 -1.92
weekly_10_2025_Eng.txt,onion,Unknown,Onion Mango
weekly_10_2025_Eng.txt,onion,Unknown,Big Onion Kohu −
weekly_10_2025_Eng.txt,potato,Unknown,Potato Orange 35.00 − 50.00 41.88 43.75 39.00 -4.29 7.37
weekly_10_2025_Eng.txt,coconut,Unknown,Pulses King Coconut 160.00 − 250.00 196.25 215.00 151.11 -8.72 29.87
weekly_10_2025_Eng.txt,fish,Unknown,Cowpea (White) 650.00 − 700.00 675.00 660.00 796.00 2.27 -15.20 Sea Fish
weekly_10_2025_Eng.txt,dhal,Unknown,Red Dhal 255.00 − 265.00 259.67 262.86 288.33 -1.21 -9.94 Hurulla 650.00 − 800.00 740.00 800.00 608.00 -7.50 21.71
weekly_10_2025_Eng.txt,vegetable,Unknown,Vegetable Balaya 750.00 − 850.00 798.33 675.83 581.00 18.13 37.41
weekly_10_2025_Eng.txt,egg,Unknown,Raddish 60.00 − 150.00 107.00 84.00 87.00 27.38 22.99 Eggs
weekly_10_2025_Eng.txt,fish,Unknown,Ladies Fingers 170.00 − 260.00 221.00 166.67 116.00 32.60 90.52 Dried Fish
weekly_10_2025_Eng.txt,potato,Unknown,Sweet Potato 120.00 − 170.00 143.00 134.00 133.00 6.72 7.52 Maduwa (Imported) −
weekly_10_2025_Eng.txt,vegetable,Unknown,Leafy Vegetable Koduwa (Imported) −
weekly_10_2025_Eng.txt,rice,Unknown,Table 14: Colombo: Wholesale Prices (Rs/kg or Rs/piece)
weekly_10_2025_Eng.txt,rice,Unknown,Average Price Change Compared to
weekly_10_2025_Eng.txt,rice,Unknown,Average Price
weekly_10_2025_Eng.txt,rice,Unknown,Rice Coconut
weekly_10_2025_Eng.txt,fruit,Unknown,Keeri Samba 270.00 − 320.00 293.45 280.52 373.04 12.93 -21.34 Fruits (Rs/fruit)
weekly_10_2025_Eng.txt,fruit,Unknown,Raw (Red) − Passion Fruit 80.00 − 150.00 121.43 151.25 128.64 -29.82 -5.60
weekly_10_2025_Eng.txt,onion,Unknown,Onion Mango
weekly_10_2025_Eng.txt,onion,Unknown,Big Onion Kohu −
weekly_10_2025_Eng.txt,potato,Unknown,Potato Orange 70.00 − 120.00 94.39 97.38 72.08 -2.99 30.94
weekly_10_2025_Eng.txt,coconut,Unknown,Pulses King Coconut 240.00 − 300.00 262.22 261.67 170.53 0.56 53.77
weekly_10_2025_Eng.txt,fish,Unknown,Cowpea (White) 750.00 − 950.00 851.90 817.60 1228.00 34.30 -30.63 Sea Fish
weekly_10_2025_Eng.txt,dhal,Unknown,Red Dhal 280.00 − 320.00 296.67 297.97 337.31 -1.31 -12.05 Hurulla 850.00 − 1300.00 1024.17 1030.00 902.86 -5.83 13.44
weekly_10_2025_Eng.txt,vegetable,Unknown,Vegetable Balaya 800.00 − 950.00 871.43 708.89 1112.73 162.54 -21.69
weekly_10_2025_Eng.txt,egg,Unknown,Raddish 150.00 − 320.00 244.00 232.59 236.07 11.41 3.36 Eggs
weekly_10_2025_Eng.txt,fish,Unknown,Ladies Fingers 220.00 − 400.00 328.00 322.41 256.43 5.59 27.91 Dried Fish
weekly_10_2025_Eng.txt,chicken,Unknown,Root Crops Chicken (Broiler) 1130.00 − 1320.00 1223.33 1174.67 1274.55 48.67 -4.02
weekly_10_2025_Eng.txt,potato,Unknown,Sweet Potato 200.00 − 320.00 266.30 265.38 277.86 0.91 -4.16 Chicken (Curry) 1100.00 − 1320.00 1186.36 1168.57 1340.00 17.79 -11.47
weekly_10_2025_Eng.txt,vegetable,Unknown,Leafy Vegetable Pork 1300.00 − 1600.00 1366.67 1300.00 1280.00 66.67 6.77
weekly_10_2025_Eng.txt,rice,Unknown,Table 15: Colombo &Suburbs: Retail Prices (Rs/kg or Rs/piece)
weekly_10_2025_Eng.txt,rice,Unknown,Average Price Change Compared to
weekly_10_2025_Eng.txt,rice,Unknown,Average Price Change Compared to
weekly_10_2025_Eng.txt,vegetable,Unknown,Paddy Vegetable (Up Country) Snake Gourd
weekly_10_2025_Eng.txt,onion,Unknown,Red Onion Badulla 140.00 − 160.00 150.00 Long Beans
weekly_10_2025_Eng.txt,onion,Unknown,Big Onion Welimada 140.00 − 160.00 148.00 Embilipitiya 250.00 − 270.00 260.00
weekly_10_2025_Eng.txt,potato,Unknown,Potato Hambantota −
weekly_10_2025_Eng.txt,vegetable,Unknown,N'Eliya 265.00 − 280.00 274.00 Vegetable (Low Country) Embilipitiya 100.00 − 120.00 107.50
weekly_10_2025_Eng.txt,fruit,Unknown,Moneragala 480.00 − 520.00 496.00 Brinjal Fruits (Rs/kg)
weekly_10_2025_Eng.txt,rice,Unknown,Table 16: Farmgate/Producer Prices of Food Commodities in Selected Producing Areas (Rs/kg)
weekly_10_2025_Eng.txt,rice,Unknown,PriceCOMMODITY Range Average
weekly_10_2025_Eng.txt,rice,Unknown,Price COMMODITY Range Average
weekly_10_2025_Eng.txt,rice,Unknown,Price COMMODITY
weekly_10_2025_Eng.txt,rice,Unknown,Rice
weekly_10_2025_Eng.txt,onion,Unknown,Red Onion
weekly_10_2025_Eng.txt,onion,Unknown,Big Onion
weekly_10_2025_Eng.txt,potato,Unknown,Potato
weekly_10_2025_Eng.txt,dhal,Unknown,Red Dhal 280.00 − 300.00 290.00 − 320.00 290.00 − 320.00 290.00 − 320.00 300.00 − 320.00 290.00 − 300.00 280.00 − 300.00 280.00 − 320.00 290.00 − 320.00
weekly_10_2025_Eng.txt,rice,Unknown,Annex 01 - Colombo Markets: Retail Prices of Rice and Subsidiary Food Crops (Rs/kg) Week 10: 07 - 13 Mar 2025
weekly_10_2025_Eng.txt,vegetable,Unknown,Vegetable
weekly_10_2025_Eng.txt,potato,Unknown,Sweet Potato 230.00 − 240.00 320.00 − 320.00 260.00 − 300.00 320.00 − 320.00 240.00 − 280.00 250.00 − 260.00 200.00 − 220.00 230.00 − 240.00 220.00 − 240.00
weekly_10_2025_Eng.txt,vegetable,Unknown,Leafy Vegetable
weekly_10_2025_Eng.txt,coconut,Unknown,Coconut
weekly_10_2025_Eng.txt,rice,Unknown,Annex 02 - Colombo Markets: Retail Prices of Vegetables (Rs/kg) and Coconut (Rs/nut)
weekly_10_2025_Eng.txt,fruit,Unknown,Other Fruits
weekly_10_2025_Eng.txt,coconut,Unknown,King Coconut 250.00 − 300.00 240.00 − 250.00 280.00 − 280.00 250.00 − 250.00 250.00 − 250.00 300.00 − 300.00 250.00 − 280.00 280.00 − 280.00 250.00 − 250.00
weekly_10_2025_Eng.txt,rice,Unknown,Annex 03 - Colombo Markets: Retail Prices of Fruits (Rs/fruit)
weekly_10_2025_Eng.txt,fish,Unknown,Sea Fish
weekly_10_2025_Eng.txt,egg,Unknown,30 Eggs (Rs/egg)
weekly_10_2025_Eng.txt,fish,Unknown,Dried Fish
weekly_10_2025_Eng.txt,chicken,Unknown,Chicken (Broiler) 1150.00 − 1150.00 1280.00 − 1280.00 1300.00 − 1300.00 1300.00 − 1320.00 1200.00 − 1200.00 1150.00 − 1150.00 1150.00 − 1150.00 1130.00 − 1130.00 1200.00 − 1200.00
weekly_10_2025_Eng.txt,chicken,Unknown,Chicken (Curry) 1150.00 − 1150.00 1200.00 − 1200.00 1200.00 − 1200.00 1300.00 − 1320.00 1100.00 − 1100.00 1150.00 − 1150.00 1100.00 − 1100.00 1130.00 − 1130.00 1200.00 − 1200.00
weekly_10_2025_Eng.txt,rice,Unknown,Annex 04 - Colombo Markets: Retail Prices of Sea Fish and Dried Fish (Rs/kg)
weekly_10_2025_Eng.txt,rice,Unknown,Rice - (white Kekulu - normal ) 361 9.88 1.52 - 0.03 0.09 10.67 - 6.94 26.29 1.22 1.5
weekly_10_2025_Eng.txt,rice,Unknown,Rice - (white Kekulu Samba) 355 8.81 1.53 - 0.03 0.09 8.11 - 9.82 30.48 0.92 1.7
weekly_10_2025_Eng.txt,rice,Unknown,Rice - ( Red Kekulu - normal ) 366 8.64 2.12 - 0.05 0.1 8.39 - 4.73 31.7 0.88 1.84
weekly_10_2025_Eng.txt,rice,Unknown,Rice -Samba 369 6.86 2.45 - 0.05 0.13 12.79 - 8.71 37.26 1.18 1.49
weekly_10_2025_Eng.txt,rice,Unknown,Rice - Nadu White 366 7.76 1.48 - 0.03 0.12 9.35 - 4.57 20.1 0.64 1.61
weekly_10_2025_Eng.txt,onion,Unknown,Onion
weekly_10_2025_Eng.txt,onion,Unknown,Big onions 48 1.67 0.24 0.16 0.01 0.1 32.99 7.58 14.82 16.94 0.45 0.25
weekly_10_2025_Eng.txt,onion,Unknown,Red onions 55 2.13 0.15 0.18 0.02 0.13 30.15 14.26 20.37 19.32 0.31 0.28
weekly_10_2025_Eng.txt,potato,Unknown,Potatoes 71 1.67 0.25 0.01 0.09 14.31 20.5 9.83 23.84 0.46 0.29
weekly_10_2025_Eng.txt,dhal,Unknown,Red Dhal 319 23.09 0.77 1.06 1.6 0.22 55 NA 41.27 66.63 7.45 3.34
weekly_10_2025_Eng.txt,vegetable,Unknown,Vegetables
weekly_10_2025_Eng.txt,rice,Unknown,Rice
weekly_10_2025_Eng.txt,egg,Unknown,Brinjal (Chinese eggplant) 24 1.28 0.33 16.83 0.12 0.11 32.94 3.37 14.4 21.18 0.28 0.16
weekly_10_2025_Eng.txt,egg,Unknown,Thalana batu (Thai eggplant) 21 1.45 0.26 18.33 0.11 0.09 31.18 2.71 17.24 37.22 0.37 0.24
weekly_10_2025_Eng.txt,coconut,Unknown,Coconuts nuts 390 3.67 39.92 - 0.05 0.11 14.86 -
weekly_10_2025_Eng.txt,potato,Unknown,Sweet potato 108 1.27 0.33 NA 0.04 0.09 14.44 22.2 28.93 21.05 0.51 0.14
weekly_10_2025_Eng.txt,vegetable,Unknown,Leafy Vegetables
weekly_10_2025_Eng.txt,onion,Unknown,Onion leaves 27 2.01 0.26 NA 0.04 0.18 56.8 23.38 35.21 74.95 3.15 0.77
weekly_10_2025_Eng.txt,fruit,Unknown,Jackfruit pods 25 2.14 0.34 NA 0.03 0.04 30.7 24.77 37.32 26.08 0.3 0.17
weekly_10_2025_Eng.txt,fruit,Unknown,Jackfruit seeds 77 5.66 0.44 NA 0.02 0.08 58.91 15.24 40.87 50.14 0.52 0.42
weekly_10_2025_Eng.txt,chicken,Unknown,Chicken 176 23.14 9.24 6.88 0.07 0.49 10.09 - 15.06 20.18 0.75 0.64
